anime_id,anime_name,anime_genre,anime_ratings,anime_episodes
11525,Mamimume★Mogacho,Kids,6.55,13
24019,Manabu no Natsuyasumi,Fantasy,4.75,1
16994,Mandalaya no Ryouta: Kukidani Onsen Enshou Soudou Tan,Comedy,5.06,2
23763,Manga Aesop Monogatari,Adventure,5.87,1
3180,Manga Aesop Monogatari (TV),Comedy,6.5,52
10136,Manga Doushite Monogatari,Adventure,6.67,100
30139,Manga Doushite Monogatari OVA,Adventure,5.44,2
10135,Manga Hajimete Monogatari,Adventure,6.36,305
30107,Manga Hajimete Monogatari OVA,Adventure,5.8,1
10138,Manga Hajimete Omoshiro Juku,Adventure,6.68,110
30312,Manga Hajimete Omoshiro Juku OVA,Adventure,6.11,4
20241,Manga Hana no Kakarichou,Comedy,7.33,1
20183,Manga Ijin Monogatari,Historical,6.87,46
23001,Manga Jinbutsushi,Historical,6.91,365
20231,Manga Kodomo Bunko,Drama,6.14,51
33300,Manga Kotowaja Jiten,Comedy,6.5,88
11829,Manga Mitokoumon,Historical,7.15,46
10137,Manga Naruhodo Monogatari,Adventure,6.74,102
30198,Manga Naruhodo Monogatari OVA,Adventure,6.67,5
9856,Manga Nihon Emaki,Historical,6.17,46
10709,Manga Nihon Keizai Nyuumon,Drama,6.67,25
11245,Manga Nihonshi,Historical,6.2,52
22509,Manga Nihonshi (NHK Han),Historical,7.55,40
10282,Manga Nippon Mukashibanashi,Historical,5.95,12
10285,Manga Nippon Mukashibanashi (Movie),Historical,6.05,1
24683,Manzai Taikouki,Comedy,5.14,1
28237,MapleStory Special,Action,5.46,1
5987,Marin to Yamato: Fushigi na Nichiyoubi,Kids,5.69,1
16784,Marin X,Action,4.08,1
6942,Marine Snow no Densetsu,Sci-Fi,6.32,1
10648,Mars,Action,6,2
19873,Marude Dameo,Comedy,6.2,47
29963,Marude Sekai,Music,3.93,1
16590,Mashin Eiyuuden Wataru: Soukaizan Eiyuu Densetsu,Action,7,1
33383,Mask Masters,Action,8,26
32059,Master of Torque 3,Action,4.83,1
30781,Matsubara-kun,Comedy,4.59,5
33843,Matsubara-kun: Mackie E no Ouen Message,Comedy,3.38,1
27951,Mattsu to Yanma to Moburi-san 2: Suigun Otakara to Nazotoki no Shimajima,Fantasy,4.95,1
25301,Maya no Isshou,Drama,8.75,1
10239,Mayutoro The Toons,Comedy,5.38,33
29719,Maze Maze Wien,Dementia,5.9,1
8442,Maze☆Bakunetsu Jikuu: Tenpen Kyoui no Giant,Adventure,6.22,1
9821,McDull and Chinese Culture,Comedy,6.79,5
9820,McDull,Comedy,6.38,1
11711,Me wo Samase Toragorou,Kids,5.67,1
26221,Mebae no Ashita,Drama,8.33,1
31009,Mebuki,Drama,7,1
16834,Mecha Robot Corps 3,Action,4.31,1
9334,Mecha☆Afro-kun,Comedy,6.25,1
6727,Mechakko Dotakon,Comedy,6.36,28
24259,Mechano: Scientific Attack Force,Comedy,2.55,3
25267,Megumi to Taiyou II: Kajuu Gummi Tweet Mystery - Kieta Sapphire Roman no Nazo,Mystery,4.94,1
25491,Megumi to Taiyou III: Kajuu Gummi Tweet Fantasy - Timeline World,Fantasy,4.94,1
25265,Megumi to Taiyou: Kajuu Gummi Tweet Love Story,Romance,5.36,1
26271,Meiji Ishin wo Tsukuriageta Hitobito,Drama,5,1
33087,Meiji Tokyo Renka Movie: Hanakagami no Fantasia,Fantasy,6.22,1
25085,Meiken Lassie Specials,Adventure,6.38,2
33079,Meikyoku to Dai Sakkyokka Monogatari,Historical,7.25,9
4121,Meimon! Daisan Yakyuubu,Action,6.44,40
30027,Meisaku World,Adventure,8,39
19705,Meitantei Hangyodon: Kaitou Ruzu Arawaruno-kan,Kids,4.05,1
21447,Meitantei Rascal,Adventure,5.52,12
27559,Mellow,Comedy,6.23,1
18311,Meoteoldosa,Action,5.89,1
18331,Meoteoldosawa 108 Yogoe,Action,5.44,1
18329,Meoteoldosawa Ttomae,Action,5.38,1
7616,Michi,Drama,8,4
16586,Michitekuru Toki no Mukou ni,Adventure,6.9,1
3846,Microid S,Action,6.08,26
7751,Midnight Horror School,Comedy,6.9,52
30723,Midori no Makibao Compilation OVA,Comedy,5.56,1
5994,Midoriyama Koukou Koushien-hen,Comedy,7.26,10
8522,Midoriyama Koukou Koushien-hen (Movie),Comedy,6.08,1
26259,Mienu Me ni Kanjita Kumotoriyama no Asahi,Drama,9,1
27579,Mii-chan no Tenohira,Drama,8.33,1
31268,Miira no Yume,Dementia,2.97,1
26107,Miitsuketa!,Drama,7.67,1
25661,Mikan Enikki Specials,Comedy,7,2
12259,Mikeneko Holmes no Yuurei Joushu,Comedy,6.53,1
20453,Mikosuri Han-Gekijou,Comedy,5.43,1
29557,Mikuni no Tame Ni,Historical,4.14,1
19597,Milk House Dreaming: Ai no Shiki,Music,4.81,1
16954,Milky Passion: Dougenzaka - Ai no Shiro,Josei,5.47,1
32402,Mim Mam Mint,Comedy,4.1,Unknown
31582,Mimizu Monogatari,Dementia,3.39,1
26319,Mimizuku to Tsuki-sama,Drama,5.8,1
26255,Mina no Bousai Mura Dzukuri,Drama,5,1
26247,Mina no Egao,Drama,6.22,1
26253,Mina no Mura no Gomi Soudou,Drama,5.5,1
26249,Mina no Mura to Kawa,Drama,6,1
26251,Mina no Mura to Mori,Drama,6.2,1
32475,Minami no Kuni kara Kita Tegami,Kids,5.8,1
25071,Minami no Niji no Lucy Specials,Adventure,7.6,2
29767,Minamo,,4.04,1
26277,Minamoto no Yoritomo to Bushi no Yononaka,Drama,7.67,1
7452,Mini Moni Yaru no da Pyon!,Comedy,4.78,66
31410,Mini Van 2nd Season,Comedy,6.1,26
18275,Mini Yon Soldier Rin!,Action,4.8,1
34122,Minna de Bokumetsu Inshu Unten,Drama,4.56,1
30759,Minna de Tonda,Drama,7.67,1
26325,Minna Ichiban!,Drama,6,1
26337,Minna no Doutoku,Drama,8.67,6
23729,Minna Tomodachi,Comedy,5,1
25051,Miracle Giants Doumu-kun Special,Sports,5.55,1
16021,Miracle Psychicer Seizan,Action,7.12,5
5374,Miracle! Mimika,Kids,5.28,225
16800,Miraesonyeon Kunta Beomyuda 5000 Nyeon,Action,3.17,1
32251,Mirai e no Kakehashi: Bridge for Future,Slice of Life,5.18,6
29365,Mirai e no Niji: Boku no Ojisan wa,Drama,8.5,1
16159,Mirai Kara Kita Shounen Super Jetter,Action,5.43,52
31001,Mirai Kara no Message,Drama,7.75,1
33980,Mirai ni Mukete: Bousai wo Kangaeru,Drama,9,1
25053,Mister Ajikko Special,Comedy,6.82,1
32461,Mitsuami no Kamisama,Drama,7.16,1
4096,Mizu no Tane,Historical,5.07,1
8243,Mizuki Shigeru no Toono Monogatari,Adventure,7.67,1
10149,Mo fa a ma,Adventure,6.18,1
33602,Mo Jing Lieren,Adventure,7.5,26
33603,Mo Jing Lieren 2nd Season,Adventure,7,26
33604,Mo Jing Lieren 3rd Season,Adventure,7.25,Unknown
34519,Mobile Suit Gakuen: G-Reco Koushien,Comedy,5.67,9
33225,Mobile Suit Gundam-san (ONA),Comedy,6.19,15
32158,Mobile Suit Gundam-san: Bouya Dakara sa,Comedy,5.57,1
33228,Mobile Suit Gundam-san: Hiyoko day&#039;s Ichisuisei Hiyoko to Fushigi na Ofuda,Comedy,5.64,1
29833,Mochi Mochi no Ki,Kids,4.27,1
25605,Mochi Mochi no Ki (OVA),Drama,6.4,1
6067,Moeru! Oniisan,Action,7.33,24
11959,Moeru! Oniisan (OVA),Comedy,5.89,2
5241,Mofu☆Mofu,Kids,4.67,11
23005,Mogura no Motoro,Slice of Life,9.5,1
30760,Momoiro no Crayon,Drama,5.06,1
23881,Momon&#039;s Sand Witch,Comedy,4.82,8
25547,Momon&#039;s Sand Witch Bangai-hen: Tanu no Kyuujitsu,Comedy,3.78,1
23885,Momon&#039;s Sand Witch Episode 0,Comedy,5,1
29387,Momonga-mon,Adventure,5.8,5
31116,Momotaros no Natsuyasumi,Action,4.08,1
10758,Momotarou,Drama,5.57,1
33401,Momotarou (Music),Music,3.65,1
11533,Momotarou Densetsu,Adventure,6.35,51
28553,Momotarou no Hi Asobi Yameyou! Hi no Youjin,Drama,6,1
22671,Momoya x Peeping Life: Go en Desu yo! II,Comedy,5.15,5
22893,Mon Cheri CoCo,Romance,6.71,13
31924,Monchhichiisu,Kids,4.8,20
18743,Money Wars: Nerawareta Waterfront Keikaku,Seinen,5.05,1
9797,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu Specials,Action,6.08,2
19479,Monkey Punch: Manga Katsudou Daishashin - Crime Mate Special,Action,6.2,1
2741,Monkey Turn V,Action,7.13,25
22221,Monoshiri Daigaku: Ashita no Calendar,Historical,6.8,1274
30117,Monpy,Adventure,5.67,18
24045,Monster ni Natta Domerica,Action,4.94,1
33724,Monster Strike The Movie: Hajimari no Basho e,Action,6.75,1
25541,Moom,Kids,6,1
30397,Mori no Kuma-san,Slice of Life,3.96,1
31369,Mori no Ongakudan,Comedy,4.92,Unknown
7529,Mori no Ongakukai,Comedy,6.13,1
33116,Mori no Ongakutai,Fantasy,4.69,1
29427,Mori no Ratio,Adventure,5,Unknown
20173,Mori no Senshi Bonolon,Adventure,4.57,26
12613,Morizo to Kikkoro,Kids,5.42,52
26281,Mother Teresa,Drama,7.25,1
26115,Moudouken Quill no Isshou,Drama,6.2,1
20001,Mouretsu Atarou,Comedy,6.33,90
12391,Mouretsu Atarou (1990),Comedy,7.1,34
31643,Mr. Deniroo in Henteko Mushi,Comedy,4.4,1
17603,Mr. Pen Pen,Comedy,6.13,1
17605,Mr. Pen Pen II,Comedy,5.78,1
31638,Mr. Shape,Comedy,4.71,3
31639,Mr. Shape: High Touch Taisou,Kids,4.11,1
2735,Mugen Senki Portriss,Action,5.33,52
16796,Mujeokcheorin Rambot,Action,3.36,1
31878,Mukashi Toilet ga Kowakatta!,Kids,4.92,1
33694,Mukidashi no Koushi,Comedy,4,1
30944,Muku Hatojuu no Meiken Monogatari,Adventure,7,1
29895,Muku no Ki no Hanashi,Kids,4.04,1
9948,Music Up,Music,6.23,52
33479,Muzumuzu Eighteen,Slice of Life,3.8,Unknown
33537,My Home,Slice of Life,5.14,1
14253,My Melody no Akazukin,Fantasy,5.6,1
30468,My Melody no Akazukin (OVA),Fantasy,5.71,1
29371,Naccio to Pomm,Adventure,4.75,41
17100,Nae Ireumeun Dokgotak,Sports,5,1
23713,Nagareboshi no Okurimono,Fantasy,6.29,1
3465,Nagasaki 1945: Angelus no Kane,Drama,6.61,1
26147,Nagasaki no Kouma,Historical,7.33,1
32776,Nagisa,Music,3.85,1
33485,Naita Aka Oni,Demons,5.08,1
26305,Naita Aka Oni (OVA),Demons,5.75,1
26103,Namae... Sore wa Moeru Inochi,Drama,8.33,1
19817,Namakemono ga Miteta,Music,6.42,2
32876,Nameko: Sekai no Tomodachi,Comedy,5.6,Unknown
33583,Nana Moon,Fantasy,6,52
34309,Nananin no Ayakashi: Chimi Chimi Mouryou!! Gendai Monogatari,Comedy,,Unknown
26335,Nanatsu no Hoshi,Drama,7.33,1
25083,Nanatsu no Umi no Tico Specials,Adventure,6.78,2
19797,Nanbo no Monjai! 2: Yankee Gurentai,Action,5,1
19783,Nanbo no Monjai! Yankee Gurentai,Action,6,1
8959,Nanchatte!,Comedy,4.06,2
30398,Nani ga Dekiru ka na,Comedy,3.52,1
33861,Nani no Yaku ni Mo Tatanai Karappona Hanashi,Comedy,3.5,2
18631,Naniwa Kinyuu Den: Minami no Teiou,Comedy,5.18,2
9498,Naniwa Yuukyouden,Action,6,1
19745,Naniwa Yuukyouden: Chou Gokudou! Yoru no Bat wa Manrui-hen,Action,7.29,1
19753,Naniwa Yuukyouden: Kanketsu-hen,Action,6.88,1
19749,Naniwa Yuukyouden: Kyouretsu! Ana ga Attara Iretai-hen,Action,7.14,1
19729,Naniwa Yuukyouden: Nekketsu!! Bakushou Mankai-hen,Action,7,1
24549,Naniwabushi Daisuki,Drama,7,1
29495,Nanja Monja Obake,Horror,5.43,1
27943,Nano Invaders,Action,7.08,52
33266,Nanocore,Sci-Fi,6.17,10
33271,Nanocore 2nd Season,Action,5.33,Unknown
33272,Nanocore: 2016 New Year Special,Music,4.93,1
33279,Nanocore: NG Scenes - Nano&#039;s Daily Life,Comedy,4.5,2
30975,Nanoha,Drama,4.5,1
28695,Nansensu Monogatari Dai Ippen: Sarugashima,Adventure,5.11,1
29715,Nar Doma,Comedy,5.02,26
32276,Nar Doma Manner Movie,Comedy,3.67,1
32275,Nar Doma Special,Comedy,8,1
32136,Narara Superboard,Action,4.83,54
16810,Narara Wondeogongju,Action,3.25,1
18315,Nareuneun Dwaeji - Haejeok Mateo,Action,4.38,1
26153,Nat-chan no Akai Tebukuro,Historical,8,1
30209,Naze,Kids,4.27,1
33130,Naze Ikiru: Rennyo Shounin to Yoshizaki Enjou,Historical,6.43,1
15211,Nazotoki-hime wa Meitantei♥,Mystery,5.62,Unknown
5184,Negibouzu no Asatarou,Adventure,7.25,48
25253,Nekketsu Jinmen Inu: Life Is Movie,Comedy,5.74,3
31361,Neko Enikki,Comedy,6.67,13
24903,Neko Funjatta,Music,4.15,1
5925,Neko Hiki no Ororane,Fantasy,6.72,1
33398,Neko Konogoro,Comedy,2.8,Unknown
32999,Neko mo,Comedy,3.63,12
32572,Neko Neko Nihonshi,Historical,5.9,Unknown
23555,Neko no Dayan,Kids,5.38,52
33727,Neko no Dayan: Fushigi Gekijou,Kids,4.25,Unknown
31562,Neko no Dayan: Nihon e Iku,Kids,6.5,12
33826,Neko no Kuni no Kenpou,Historical,7.33,1
13497,Neko no Sumu Shima,Drama,5,1
23737,Neko Pitcher,Comedy,7.13,51
24573,Neko to Nezumi,Comedy,5.57,1
31017,Neko wa Ikite Iru,Drama,7.33,1
29851,Nekoronde Mite ne.,Comedy,3.43,14
29844,Nekoronde TV.,Comedy,4.55,12
30647,Nemuranu Machi no Cinderella: Hirose Ryouichi - Memorial Date,Romance,5.24,1
27843,Nemurenu Yoru no Chiisana Ohanashi,Kids,6.25,3
30217,Neo Faust,Supernatural,5.38,1
30409,Nepos Napos,Fantasy,7.67,26
30864,New Tokyo Ondo,Dementia,3.92,1
23643,Nezumi no Yomeiri,Fantasy,4.96,1
27849,Nezumi-kun no Chokki,Kids,7,4
31002,Nibiki no Neko to Genkina Kazoku,Drama,7,1
26257,Nidoto Touranai Tabibito,Drama,6,1
20027,Nihon Meisaku Douwa Series: Akai Tori no Kokoro,Adventure,6.73,26
7713,Nihon Mukashibanashi: Saru Kani,Fantasy,4.88,1
22413,Nihon Mukashibanashi: Warashibe Chouja,Kids,6.44,1
32716,Nihon no Otogibanashi,Demons,4.67,29
12181,Nihon Omoshiro Mukashibanashi,Comedy,6.67,12
8890,Nihon-ichi no Otoko no Tamashii,Comedy,6.64,16
8891,Nihon-ichi no Otoko no Tamashii 2,Comedy,6.57,16
4218,Niji ni Mukatte,Historical,5.7,1
31004,Niji no Kakehashi,Drama,8.2,1
12165,Niji no Kanata e! Shoujo Diana Monogatari,Historical,6.3,1
26215,Niji no Kizuna,Drama,6.67,1
19917,Nijuushi no Hitomi,Drama,6.25,1
25059,Nikoniko,Comedy,5.88,40
8953,Nine,Action,6.71,1
9243,Nine 2: Koibito Sengen,Action,6.55,1
9244,Nine 3: Kanketsu-hen,Action,6.35,1
9242,Nine: Original Han,Action,6.47,1
33914,Nineko Gelée: Opening Movie,Fantasy,4.21,1
22325,Ningen Kakumei,Slice of Life,8,20
30999,Ningen no Uta,Drama,4.5,1
32788,Ningyo no Hanashi,Fantasy,4.68,1
30177,Ninja Hattori-kun (2012) Special,Comedy,5.81,1
29235,Ninja Hattori-kun Plus Perman: Chounouryoku Wars,Adventure,6.04,1
29233,Ninja Hattori-kun Plus Perman: Ninja Kaijuu Jippou tai Miracle Tamago,Adventure,5.76,1
23647,Ninja Hattori-kun: Nin Nin Furusato Daisakusen no Maki,Comedy,6,1
21493,Ninja Hattori-kun: Nin Nin Ninpo Enikki no Maki,Comedy,5.88,1
33060,Ninja Negizou,Kids,5,1
31517,Ninja-tai Gatchaman ZIP!,Comedy,5.5,475
21491,Ninjaman Ippei,Action,6.56,13
9455,Ninpen Manmaru,Comedy,6.41,30
30965,Ninpuu Kamui Gaiden: Tsukihigai no Maki,Action,5.83,1
28581,Nintama Rantarou no Jishin Youjin Hi no Youjin,Drama,6.29,1
28583,Nintama Rantarou no Shouboutai,Drama,7,1
32773,Nintama Rantarou no Uchuu Daibouken with Cosmic Front☆Next,Adventure,5.75,2
31033,Nintama Rantarou: Dokutake Onsen no Dan,Comedy,6.07,1
31034,Nintama Rantarou: Ninjutsu Gakuen to Nazo no Onna - Kore wa Jiken Da yo! no Dan,Comedy,6.67,1
22999,Nippon Tanjou,Historical,5.4,5
29900,Nobara,Drama,4.59,1
8777,Nobara no Julie,Adventure,5.96,13
28547,Nobunaga-kun no Jitensha no Rule wo Mamoru no Ja,Drama,6.25,1
28545,Nobunaga-kun no Minna de Yakusoku Hi no Youjin,Drama,5.67,1
9303,Noel no Fushigi na Bouken,Adventure,5.38,1
26265,Nogiku no Haka,Drama,6.8,1
17601,Non-tan to Issho,Kids,6.84,263
7495,Nonki na Tou-san Ryuuguu Mairi,Supernatural,5.5,1
18573,Noobow,Kids,6.25,26
18575,Noobow: Kieta Medal,Kids,5.8,1
18577,Noobow: Na Kokoro,Kids,5.6,52
8205,Norabbits&#039; Minutes,Comedy,6.13,5
23013,Norakuro,Comedy,6,26
30305,Norakuro Compilation OVA,Comedy,5.5,1
30019,Norakuro Ittouhei,Kids,4.44,1
30018,Norakuro Nitouhei,Kids,4.65,1
16393,Norakuro-kun,Comedy,7.17,50
3514,Noramimi,Comedy,6.9,12
5089,Noramimi 2,Comedy,6.48,13
24773,Norasco,Comedy,4.75,Unknown
31019,Norasco (TV),Comedy,5.8,43
31020,Norasco: Cinema Point Card-hen,Comedy,6.86,10
33174,Nori P-chan,Kids,4.1,1
32904,Norimono Atsumare: Hit Song-shuu,Music,4.17,6
20799,Norman the Snowman: Kita no Kuni no Aurora (Kari),Fantasy,7.67,1
28689,Noroma na Jiji,Historical,6.67,1
7836,Notari Matsutarou,Sports,5.59,10
29740,Notteke Explet&#039;s,Kids,5.33,26
32633,Nowisee,Music,7.64,24
33283,Nude Batter Tetsuo,Comedy,3.83,1
22585,Nukko.,Comedy,6.4,Unknown
21019,Nunbori,Fantasy,6.17,26
22849,Nyamen,Comedy,5.62,12
31166,Nyamen: Tenkai Daiichi Joshi Koukou Bunka Matsuri Tokubetsu Eizou,Music,5.35,1
33176,Nyancos: Hello! Our Brilliant Future,Sci-Fi,3.36,1
33422,Nyancos: Hello! Our Brilliant Future Digest,Sci-Fi,2.91,1
24845,Nyanfuru,Comedy,5.54,Unknown
9810,Nyani ga Nyandaa Nyandaa Kamen,Comedy,6.75,83
24403,Nyanpuku Nyaruma,Comedy,4,Unknown
19305,Nyuru Nyuru!! Kakusen-kun,Comedy,5.44,25
30144,Nyuru Nyuru!! Kakusen-kun 2nd Season,Comedy,5.1,13
16970,Nyuuin Bokki Monogatari: Odaijini!,Comedy,6.53,2
32166,Obaachan no Takaramono,Kids,4.5,1
26033,Obake Entotsu no Uta,Historical,6,1
26317,Obake Nagaya,Comedy,8.33,1
22991,Obake no Q-Tarou: Susume! 1/100 Daisakusen,Comedy,6.6,1
22993,Obake no Q-Tarou: Tobidase! Bake Bake Daisakusen,Comedy,5.6,1
27573,Obasuteyama,Drama,7,1
28101,Obatalian,Comedy,4.75,1
20075,Obocchama-kun,Comedy,6.47,164
34358,Ocha-ken: Hotto Monogatari,Kids,6.67,13
34363,Ocha-ken: Ryokutto Monogatari,Kids,8,13
28143,Ochou Fujin no Gensou,Drama,4.24,1
9070,Oden-kun,Comedy,7.36,156
18469,Odoriko Clinoppe,Comedy,5.75,26
14181,Oedo wa Nemurenai!,Drama,6.22,1
31575,Offside,Action,5.5,1
19921,Ogami Matsugorou,Action,6.08,1
7575,Oh! Family,Comedy,6.17,26
25139,Oh! My Konbu,Comedy,6.38,22
18815,Oh! Super Milk-chan Special,Action,5.93,1
19897,Ohayo! Spank (Movie),Comedy,6.57,1
34234,Ohayou! Kokekkou-san,Comedy,2.75,Unknown
8415,Oi! Ryouma,Adventure,6.48,39
16530,Ojamanga Yamada-kun,Comedy,7.77,103
16730,Ojamanga Yamada-kun (Movie),Comedy,7.09,1
16480,Ojarumaru Yakusoku no Natsu Ojaru to Semira Movie,Adventure,5,1
30942,Ojarumaru: Chitchai Mono no Ookina Chikara,Historical,5.17,1
16482,Ojarumaru: Mangetsu Road Kiki Ippatsu - Tama ni wa Maro mo Daibouken,Adventure,5.64,1
31672,Ojarumaru: Wasureta Mori no Hinata,Adventure,3.67,1
13091,Ojiichan ga Kaizoku Datta Koro,Comedy,4.41,1
31971,Ojiichan ga Nokoshite Kureta Mono: Moetemo Moenai? Moenikui!,Slice of Life,5.5,1
30980,Ojiichan no Hanabi,Drama,8,1
32229,Ojiichan no Komoriuta,Kids,4.78,1
30997,Ojiichan no Tomato,Drama,6.5,1
30943,Ojiichan wa Boku no Hero,Drama,8.4,1
23865,Ojisan Kaizou Kouza,Comedy,6.43,1
26145,Okaachan Gomen ne,Historical,9,1
26155,Okaasan no Ki,Historical,5,1
30978,Okaasan no Yasashii te,Drama,8,1
26315,Okaasan,Drama,8,1
10353,Okama Hakusho,Comedy,5.67,3
19069,Okane wa Mawaru: Kurashi to Kinyuu,Slice of Life,5.31,1
8799,Okawari-Boy Starzan S,Action,6.9,34
4220,Okon Joururi,Drama,6.06,1
30158,Okore!! Nonkuro,Kids,3.93,1
26143,Okori Jizou,Historical,8.33,1
32472,Okoru yo!,Kids,5,1
22275,OL Kaizou Kouza,Comedy,6.07,1
17624,Omakase Scrappers,Adventure,6.89,39
29846,Omakase! Miracle Cat-dan,Comedy,5.25,32
26197,Omedetou Jesus-sama,Historical,5.67,1
33888,Omoi Au Christmas 2011,Fantasy,4.67,3
2742,Omoikkiri Kagaku Adventure Sou Nanda!,Comedy,5.68,26
33343,Omusubi Kororin,Fantasy,3.33,1
8229,on-chan,Fantasy,5.4,1
31057,Onaka Hime,Fantasy,4.5,3
7531,Onbu Obake,Supernatural,6.08,1
32763,One and Three Four,Music,4.51,1
14947,Onegai My Melody: Yuu &amp; Ai,Comedy,5.73,1
29435,Ongaku Sekai Ryokou,Kids,2.67,Unknown
29403,Oni Keibu Anpan,Kids,5.75,2
21163,Oni no Ko to Yuki Usagi,Demons,6.21,1
29795,Onigakure Yama no Soba no Hana,Demons,5.81,1
28115,Onigara,Demons,6.4,1
22541,Oniku Daisuki! Zeushi-kun,Comedy,4.98,12
28185,Oniku Daisuki! Zeushi-kun 2nd Season,Comedy,5.05,6
32666,Oniku Daisuki! Zeushi-kun: Suteki na Hamburger,Comedy,4.31,1
23819,Onimaru: Senjou ni Kakeru Itsutsu no Seishun,Action,5.25,1
20085,Only You: Viva! Cabaret Club,Comedy,6.8,15
32225,Onpu,Kids,5.1,1
29275,Ooedo Torimonochou: Nezumi Kozou,Historical,8,1
28113,Ooi! Adacchii!,Historical,7.5,1
29888,Ooi! Hanimaru,Kids,3.84,1
17521,Ookami Shounen Ken,Adventure,5.65,86
23007,Ookami Shounen Ken (Movie),Adventure,4,1
23009,Ookami Shounen Ken: Arabia no Kaijin - Ma no Iwa no Kettou,Adventure,6.57,1
23645,Ookami to Nanahiki no Ko Yagi,Fantasy,6.8,1
21539,Oraa Guzura Dado,Comedy,6.63,52
29053,Orangutan,Kids,4.16,1
9338,Ore no Sora Keiji-hen,Action,6,2
19831,Ore wa Chokkaku,Comedy,7.13,36
25809,Ore-tachi Ijiwaru Kei,Comedy,5.71,14
27389,Ore-tachi,Fantasy,6.25,1
8999,Origami Warriors,Action,7.15,52
30065,Osamishi Tani no Wakare Uta,Historical,3.95,1
22567,Osaru no Monkichi no Kin no Ono Gin no Ono,Kids,5.05,1
23267,Osaru no Tairyou,Slice of Life,4.36,1
3362,Oshare Majo Love and Berry: Shiawase no Mahou,Magic,5.83,1
9866,Oshin,Drama,7.96,1
29796,Oshizuka ni,Kids,4.08,1
33154,Osiris no Tenbin: Season 2,Drama,6.08,11
32087,Osomatsu-kun (1988): Appare! Chibita no Onitaiji zansu,Comedy,6.29,1
32088,Osomatsu-kun: Iyami wa Hitori Kaze no Naka,Comedy,6.4,1
19879,Osomatsu-kun: Suika no Hoshi kara Konnichiwa zansu!,Comedy,6.52,1
34238,Osomatsu-san: Ouma de Kobanashi,Comedy,7.55,1
20023,Otanoshimi Anime Gekijou,Comedy,6.83,26
30025,Otenki Boys,Kids,6.33,30
23181,Otogi Banashi: Bunbuku Chagama,Kids,6.33,1
14213,Otogi Manga Calendar,Historical,6.11,312
17675,Otogi no Sekai Ryokou,Adventure,5.5,1
23011,Otoko Doahou! Koushien,Action,6.6,156
17467,Otoko Ippiki Gaki Daishou,Action,7.2,156
29635,Otoko to Onna to Inu,Comedy,4.4,1
19559,Otoko wa Tsurai yo: Torajirou Wasurenagusa,Comedy,5.78,1
17903,Otokogi,Seinen,5.83,3
33414,Otona no Ikkyuu-san,Comedy,5,3
32073,Otoshidama,Kids,4,1
23515,Otsuki-sama to Oujo,Fantasy,6.2,1
29922,Ou-sama Ninatta Kitsune,,4.16,1
7106,Ougon Senshi Gold Lightan,Mecha,6.57,52
29399,Ousama Monogatari,Adventure,5.6,Unknown
7526,Ousama no Shippo,Fantasy,5.64,1
30905,Owanko,Comedy,5.17,7
28089,Oyo Neko Bunyan,Comedy,6,31
33175,Oyone to Mattsan: Ai no Uta,Music,5.71,1
30932,Oz no Mahoutsukai no Koutsuu Anzen no Tabi,Drama,8.33,1
33618,Ozmafia!! Special,Historical,4.35,1
20185,Pa-Pa-Pa the ★ Movie: Perman,Adventure,6.73,1
29611,Pa-Pa-Pa the ★ Movie: Perman - Tako de Pon! Ashi wa Pon!,Adventure,6.75,1
13165,Paboo &amp; Mojies,Kids,4,52
28595,Pac-World,Adventure,5.47,52
7960,Pachislo Kizoku Gin,Action,6.44,23
33238,Padak Padak,Drama,6.5,1
13463,Panda no Taputapu,Kids,6.55,Unknown
29487,Paniponi,Kids,4.75,Unknown
32842,Panpaka Pants,Comedy,4.17,Unknown
29832,Panpaka Pants Movie: Bananan Oukoku no Hihou,Adventure,6.17,1
30417,Panpaka Pants O-New!,Comedy,3.6,26
33002,Panpaka Pants W-O-New!,Comedy,4.5,Unknown
10953,Pants Pankurou,Comedy,6.38,85
28073,Papa Mama Bye Bye,Historical,6,1
26133,Paper Cranes Story: Kenta to Maiko,Fantasy,8,1
30403,Paper Film,Comedy,3.33,1
29727,Paradise,Adventure,7.88,1
3879,Paris no Isabelle,Drama,6.19,13
29459,Pata Pata Mama,Kids,3.93,1
22591,Patalliro Saiyuuki! Special,Adventure,5.75,1
6018,Patchin shite! Obaachan,Drama,6.83,1
24121,Patta Potta Monta,Comedy,5.6,26
22609,Patty &amp; Jimmy no Kimikoso Superstar,Kids,3.82,1
33122,Pâtisserie no Monster,Slice of Life,4.61,4
33310,Peach Command Shin Momotarou Densetsu,Adventure,6.6,24
12359,Pecola,Kids,5.35,26
33913,Peeban,Comedy,4.75,6
19849,Peeping Life 5.0ch,Comedy,4.75,10
27399,Peeping Life Movie: We Are The Hero,Comedy,5.1,1
29729,Peeping Life x IODATA: Quiz!! Input Output,Comedy,3.72,8
32143,Peeping Life x Kaijuu Sakaba Kaiji: Kaijuu-tachi ga Iru Tokoro,Comedy,4,10
32147,Peeping Life x Kids Station,Comedy,4.08,3
33789,Peeping Life x Sanyo,Comedy,4.73,4
22675,Peeping Life: Gekijou Original-ban,Comedy,4.67,5
22631,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland,Comedy,4.88,10
